,Temperature,River_Flow,Rainfall,Pollution_Index,pH,DO,Turbidity,Conductivity
2024-07-15,35.0,3563.2521134741296,27.363712275984156,70.42097503000228,8.204209750300024,4.478951248499886,71.89992627850218,778.1573127250172
2024-07-16,35.0,3627.1858298322636,27.363712275984156,63.72835992579386,8.13728359925794,4.813582003710307,65.54194192950416,727.962699443454
2024-07-17,34.227306704526924,3756.527485475927,27.363712275984156,64.17733748443209,8.141773374844322,4.791133125778396,65.96847061021049,731.3300311332407
2024-07-18,33.11725872314084,3959.6472478099686,27.363712275984156,63.118785225717644,8.131187852257176,4.844060738714118,64.96284596443176,723.3908891928824
2024-07-19,33.997952406996184,4002.433583741782,27.363712275984156,55.08056195534597,8.05080561955346,5.245971902232702,57.326533857578674,663.1042146650948
2024-07-20,34.2990876741724,4071.7238390697953,27.363712275984156,61.82348872289131,8.118234887228914,4.908825563855434,63.73231428674675,713.6761654216848
2024-07-21,35.0,4158.020499802792,27.363712275984156,54.70053295999479,8.047005329599948,5.264973352000261,56.96550631199504,660.2539971999608
2024-07-22,33.28922977983477,4432.674792702935,27.363712275984156,46.92846345113929,7.969284634511393,5.653576827443036,49.58204027858232,601.9634758835446
2024-07-23,35.0,4255.419432690362,27.363712275984156,59.580802782221944,8.095808027822219,5.020959860888903,61.601762643110845,696.8560208666645
2024-07-24,35.0,4424.956710941851,27.363712275984156,47.30723098822945,7.973072309882294,5.634638450588527,49.941869438817974,604.8042324117209
2024-07-25,33.604835765606005,4408.608330763948,27.363712275984156,56.26789309455644,8.062678930945564,5.186605345272178,58.45449843982862,672.0091982091733
2024-07-26,34.11994655912403,4646.7286616374395,27.363712275984156,57.55912822733948,8.075591282273395,5.1220435886330264,59.6811718159725,681.693461705046
2024-07-27,35.0,4622.991601519945,27.363712275984156,56.47638305471247,8.064763830547125,5.176180847264376,58.652563901976855,673.5728729103436
2024-07-28,35.0,4620.500746352297,27.363712275984156,52.29444372060664,8.022944437206066,5.385277813969669,54.6797215345763,642.2083279045497
2024-07-29,32.84054970557753,4697.987341526708,27.363712275984156,47.60541599329974,7.976054159932997,5.619729200335013,50.22514519363475,607.040619949748
2024-07-30,32.52281820135072,4809.332584106067,27.363712275984156,56.03432642529421,8.060343264252943,5.198283678735289,58.232610104029504,670.2574481897066
2024-07-31,33.35742244301202,4779.680402891818,27.363712275984156,39.95684440264541,7.899568444026454,6.00215777986773,42.95900218251314,549.6763330198405
2024-08-01,33.33205726776688,4905.300638115614,27.363712275984156,50.140189250244376,8.001401892502443,5.492990537487781,52.63317978773215,626.0514193768328
2024-08-02,32.22763601243444,4843.823850391454,27.363712275984156,46.14506737689977,7.961450673768998,5.6927466311550114,48.83781400805478,596.0880053267483
2024-08-03,35.0,4823.181488473612,27.363712275984156,62.50537307586534,8.125053730758653,4.874731346206733,64.38010442207208,718.7902980689901
2024-08-04,30.25446069810563,4992.726020808864,27.363712275984156,45.154915621403205,7.951549156214032,5.74225421892984,47.89716984033305,588.661867160524
2024-08-05,32.86774490513695,4993.448283527164,27.363712275984156,45.10207235522852,7.951020723552285,5.744896382238574,47.846968737467094,588.2655426642139
2024-08-06,31.023607945877124,4868.948221555312,27.363712275984156,51.51933633795833,8.015193363379584,5.424033183102083,53.94336952106042,636.3950225346875
2024-08-07,33.090385405196415,4917.073843827194,27.363712275984156,43.35658852554066,7.9335658852554065,5.832170573722967,46.18875909926362,575.1744139415549
2024-08-08,34.556998892224094,4900.098356929138,27.363712275984156,49.655369160836116,7.996553691608361,5.5172315419581945,52.17260070279431,622.4152687062708
2024-08-09,34.36806852571383,5088.472263409818,27.363712275984156,51.312088681584086,8.013120886815841,5.434395565920795,53.74648424750489,634.8406651118808
2024-08-10,35.0,4999.039802611938,27.363712275984156,41.145316087909634,7.911453160879097,5.942734195604518,44.08805028351415,558.5898706593223
2024-08-11,35.0,4923.699175340562,27.363712275984156,47.24231528126048,7.972423152812604,5.637884235936976,49.88019951719746,604.3173646094536
2024-08-12,29.18910925629594,4949.606908572507,27.363712275984156,35.87796455274476,7.858779645527448,6.2061017723627625,39.08406632510752,519.0847341455857
2024-08-13,33.52489786620985,4830.305798482985,27.363712275984156,57.42658319655504,8.074265831965551,5.128670840172248,59.5552540367273,680.6993739741629
2024-08-14,33.4272766331211,5092.9928305695485,27.363712275984156,51.741720442379915,8.017417204423799,5.412913977881004,54.15463442026092,638.0629033178493
2024-08-15,29.702112738871513,4825.7900590173995,27.363712275984156,33.94625266183159,7.839462526618316,6.302687366908421,37.248940028740016,504.596894963737
2024-08-16,33.64634219152196,4873.1850126714335,27.363712275984156,51.10060109539763,8.011006010953976,5.444969945230119,53.54557104062774,633.2545082154822
2024-08-17,31.242161504205942,4770.433217469757,27.363712275984156,47.74625280904615,7.977462528090461,5.612687359547692,50.35894016859384,608.096896067846
2024-08-18,33.6365828829296,4826.197303965565,27.363712275984156,50.19620240712803,8.00196202407128,5.490189879643598,52.68639228677163,626.4715180534602
2024-08-19,28.912528140414384,4677.772597581113,27.363712275984156,44.69931811614384,7.946993181161439,5.765034094192808,47.46435221033665,585.2448858710788
2024-08-20,30.931753086558317,4638.2841637247975,27.363712275984156,46.08673603971539,7.960867360397154,5.6956631980142305,48.78239923772962,595.6505202978655
2024-08-21,32.1686769264522,4756.501627744755,27.363712275984156,44.01014496031819,7.940101449603182,5.79949275198409,46.80963771230228,580.0760872023864
2024-08-22,31.75460355532131,4598.90583314433,27.363712275984156,49.89435133558304,7.99894351335583,5.505282433220849,52.39963376880389,624.2076350168727
2024-08-23,31.294693813754428,4660.191650488634,27.363712275984156,46.110704551424355,7.961107045514243,5.694464772428782,48.805169323853136,595.8302841356826
2024-08-24,29.547159917750605,4698.272489113313,27.363712275984156,39.40288926914041,7.894028892691404,6.029855536542979,42.43274480568339,545.5216695185532
2024-08-25,32.29083182109644,4601.779313117816,27.363712275984156,46.394976127659724,7.963949761276597,5.680251193617014,49.07522732127674,597.9623209574479
2024-08-26,31.874170727616622,4496.545141846052,27.363712275984156,45.634323037023975,7.95634323037024,5.7182838481488005,48.352606885172776,592.2574227776798
2024-08-27,30.58277826749438,4303.912052810109,27.363712275984156,45.61638653428055,7.9561638653428055,5.7191806732859725,48.33556720756653,592.1228990071041
2024-08-28,28.358551687809776,4397.515639965816,27.363712275984156,38.22467757769465,7.882246775776946,6.088766121115268,41.31344369880992,536.6850818327098
2024-08-29,30.624422743101576,4316.302776893079,27.363712275984156,38.931085762929364,7.889310857629294,6.053445711853532,41.9845314747829,541.9831432219703
2024-08-30,30.197783544435282,4175.9904247767345,27.363712275984156,46.73216849526781,7.967321684952678,5.663391575236609,49.395560070504416,600.4912637145085
2024-08-31,29.549602111440084,4107.36602997008,27.363712275984156,42.77383310775102,7.92773833107751,5.861308344612449,45.63514145236347,570.8037483081326
2024-09-01,30.701529332735,4031.2470945983237,27.363712275984156,53.39804167303146,8.033980416730314,5.330097916348427,55.728139589379886,650.4853125477359
2024-09-02,30.90607198835834,3675.639093422533,27.363712275984156,52.731918051766094,8.027319180517662,5.363404097411696,55.09532214917779,645.4893853882456
2024-09-03,30.135512563551767,3789.2057575897147,27.363712275984156,54.126150288014216,8.041261502880142,5.293692485599289,56.41984277361351,655.9461271601067
2024-09-04,29.278625530117,3902.2499483909683,27.363712275984156,52.78255207692212,8.027825520769222,5.360872396153894,55.14342447307601,645.8691405769159
2024-09-05,28.78909915015913,3520.2451884847114,27.363712275984156,55.61230727365999,8.0561230727366,5.219384636317001,57.83169190997699,667.0923045524498
2024-09-06,28.978122070645988,3539.8380407955074,27.363712275984156,48.37816139132938,7.983781613913294,5.581091930433531,50.95925332176291,612.8362104349703
2024-09-07,29.012923070368743,3627.458107701731,27.363712275984156,48.93522273674753,7.989352227367475,5.553238863162624,51.488461599910146,617.0141705256065
2024-09-08,29.882417892654082,3280.480236181681,27.363712275984156,55.5341359999341,8.05534135999934,5.223293200003296,57.75742919993739,666.5060199995057
2024-09-09,27.975319491452336,3244.1607105165913,27.363712275984156,50.463050129951505,8.004630501299514,5.476847493502425,52.93989762345393,628.4728759746363
2024-09-10,29.384522548915495,3180.172013159815,27.363712275984156,59.9412393252796,8.099412393252797,5.0029380337360205,61.94417735901561,699.559294939597
2024-09-11,29.399145138892276,3029.4592484766167,27.363712275984156,62.559979183369634,8.125599791833697,4.872001040831519,64.43198022420114,719.1998438752722
2024-09-12,29.240991725721766,2768.88630251928,27.363712275984156,69.60496874862602,8.19604968748626,4.519751562568699,71.12472031119472,772.0372656146951
2024-09-13,29.02021219312334,2692.0976685188916,27.363712275984156,55.36357730076412,8.053635773007642,5.231821134961794,57.59539843572592,665.2268297557309
2024-09-14,27.281276755584475,2518.9604876724948,27.363712275984156,56.91956227499883,8.069195622749989,5.154021886250058,59.073584161248895,676.8967170624912
2024-09-15,28.433423665703753,2554.109749647762,27.363712275984156,58.67551374849616,8.086755137484962,5.0662243125751925,60.741738061071345,690.0663531137211
2024-09-16,27.91959410913325,2171.637764825476,27.363712275984156,60.080814585470165,8.100808145854701,4.995959270726492,62.07677385619666,700.6061093910262
2024-09-17,27.452594198492044,2143.807441812718,27.363712275984156,70.17114649332761,8.201711464933275,4.491442675333619,71.66258916866123,776.2835986999571
2024-09-18,28.47419283756992,2055.3294880963203,27.363712275984156,66.23537681740802,8.16235376817408,4.688231159129598,67.92360797653762,746.7653261305602
2024-09-19,26.448602542063295,2039.4678399565526,27.363712275984156,57.25731774840055,8.072573177484006,5.1371341125799725,59.394451860980524,679.429883113004
2024-09-20,27.80312429931343,1874.6579542250408,27.363712275984156,57.046892504099795,8.070468925040998,5.14765537479501,59.19454787889481,677.8516937807485
2024-09-21,25.816907376280525,1810.1860388176158,27.363712275984156,61.32450878175443,8.113245087817544,4.933774560912278,63.25828334266671,709.9338158631582
2024-09-22,26.6917310233564,1573.9419448340905,27.363712275984156,62.19522338358315,8.121952233835831,4.890238830820843,64.08546221440398,716.4641753768735
2024-09-23,27.277679939336934,1601.4378148314966,1.1847847897612984,62.06360149770002,8.120636014977,4.896819925114999,63.96042142281502,715.4770112327501
2024-09-24,24.761471030790922,1369.1694879477034,1.1847847897612984,64.2418767390719,8.14241876739072,4.787906163046404,66.02978290211831,731.8140755430393
2024-09-25,27.76836800765953,1236.830933032257,1.1847847897612984,70.60870714006818,8.206087071400681,4.469564642996591,72.07827178306476,779.5653035505113
2024-09-26,25.559165179513183,976.875970706291,1.1847847897612984,79.349745548208,8.29349745548208,4.032512722589599,80.3822582707976,845.1230916115601
2024-09-27,26.192927270469237,963.4367964657093,1.1847847897612984,74.23727452413591,8.24237274524136,4.288136273793205,75.52541079792911,806.7795589310193
2024-09-28,25.604619987704904,758.7793675701425,1.1847847897612984,62.466546909291814,8.124665469092918,4.87667265453541,64.34321956382722,718.4991018196886
2024-09-29,26.042770643850254,442.29303977012273,1.1847847897612984,60.26443006108992,8.1026443006109,4.9867784969455045,62.251208558035415,701.9832254581743
2024-09-30,24.644428569766788,487.16128299922013,1.1847847897612984,63.25044585344923,8.132504458534493,4.837477707327539,65.08792356077677,724.3783439008693
2024-10-01,24.59614784164635,526.0401511919636,1.1847847897612984,74.2552129163846,8.242552129163846,4.2872393541807705,75.54245227056536,806.9140968728844
2024-10-02,26.360396443452846,404.4588919946552,1.1847847897612984,73.43306423390429,8.234330642339042,4.328346788304786,74.76141102220907,800.7479817542821
2024-10-03,23.953766825329886,561.2441966046991,1.1847847897612984,67.11734262470328,8.171173426247034,4.644132868764836,68.76147549346811,753.3800696852745
2024-10-04,21.165466145832987,419.3016065241601,1.1847847897612984,65.03622779408506,8.15036227794085,4.748188610295747,66.7844164043808,737.771708455638
2024-10-05,27.06237926696452,537.4463946683541,1.1847847897612984,79.60303720979442,8.296030372097944,4.0198481395102785,80.62288534930471,847.0227790734582
2024-10-06,24.23092828216377,570.8254889729151,1.1847847897612984,67.30200367797097,8.17302003677971,4.634899816101452,68.93690349407242,754.7650275847823
2024-10-07,24.504413650561684,425.7980363839858,1.1847847897612984,73.39649444274633,8.233964944427463,4.330175277862684,74.72666972060901,800.4737083205974
2024-10-08,23.800307930397466,578.1132588317214,1.1847847897612984,67.1650453839637,8.171650453839638,4.641747730801814,68.80679311476553,753.7378403797278
2024-10-09,23.775585921686215,526.7575212824033,1.1847847897612984,59.59571001839052,8.095957100183906,5.020214499080474,61.615924517471,696.9678251379289
2024-10-10,24.177320176003143,392.72438405039213,1.1847847897612984,71.40029937182203,8.21400299371822,4.429985031408899,72.83028440323093,785.5022452886652
2024-10-11,22.435956590946528,560.5836330326778,1.1847847897612984,58.89506272588249,8.088950627258825,5.055246863705875,60.950309589588365,691.7129704441186
2024-10-12,24.356678362461516,465.8548112515017,1.1847847897612984,59.2586304715103,8.092586304715104,5.037068476424485,61.29569894793478,694.4397285363273
2024-10-13,24.009445204362912,455.99531276852395,1.1847847897612984,70.17760959741683,8.201776095974168,4.491119520129159,71.668729117546,776.3320719806262
2024-10-14,23.487549216604723,475.95658522647847,1.1847847897612984,67.84399988412154,8.178439998841215,4.607800005793923,69.45179988991546,758.8299991309116
2024-10-15,23.119541983052873,440.97762525394086,1.1847847897612984,79.533821725069,8.29533821725069,4.0233089137465505,80.55713063881555,846.5036629380174
2024-10-16,20.036667951525477,486.2508518190559,1.1847847897612984,57.73917477468761,8.077391747746876,5.11304126126562,59.85221603595323,683.0438108101571
2024-10-17,20.370960498513057,470.7463710757967,1.1847847897612984,62.60573680482916,8.126057368048292,4.8697131597585415,64.47544996458771,719.5430260362186
2024-10-18,23.851184475504578,433.75973262027486,1.1847847897612984,72.60822727707176,8.226082272770718,4.369588636146412,73.97781591321817,794.5617045780382
2024-10-19,19.765234025978444,592.3626055673311,1.1847847897612984,52.975273140970565,8.029752731409706,5.351236342951472,55.32650948392204,647.3145485572793
2024-10-20,22.875915784374854,342.82515106332926,1.1847847897612984,67.7866601869688,8.177866601869688,4.610666990651559,69.39732717762037,758.399951402266
2024-10-21,21.85715065489635,412.63434345028844,1.1847847897612984,70.69674831111823,8.206967483111182,4.465162584444089,72.16191089556231,780.2256123333867
2024-10-22,21.18217146695062,602.3432108278573,1.1847847897612984,59.08969135103617,8.090896913510361,5.045515432448191,61.13520678348437,693.1726851327713
2024-10-23,19.9233045077354,662.9702722864603,1.1847847897612984,58.19337495599494,8.08193374955995,5.090331252200253,60.28370620819519,686.450312169962
2024-10-24,19.869669983881618,575.0661526172075,1.1847847897612984,50.566340217690275,8.005663402176904,5.471682989115486,53.03802320680576,629.2475516326771
2024-10-25,25.3677466042658,483.85313760673137,1.1847847897612984,84.00363650556667,8.340036365055667,3.7998181747216666,84.80345468028834,880.0272737917501
2024-10-26,20.707284812221236,506.0988448212608,1.1847847897612984,61.62947875374452,8.116294787537445,4.918526062312774,63.5480048160573,712.2210906530839
2024-10-27,21.465380389336943,316.4841418672621,1.1847847897612984,70.027676924019,8.20027676924019,4.49861615379905,71.52629307781805,775.2075769301425
2024-10-28,22.76003622555296,508.24289628753996,1.1847847897612984,63.44431759700709,8.134443175970071,4.827784120149645,65.27210171715674,725.8323819775533
2024-10-29,20.124917472379977,587.2160378240171,1.1847847897612984,57.01113239663677,8.070111323966367,5.149443380168162,59.160575776804926,677.5834929747757
2024-10-30,19.419226678806417,565.8461419104729,1.1847847897612984,58.880832327451614,8.088808323274517,5.055958383627419,60.936790711079034,691.6062424558871
2024-10-31,20.878369160434634,355.11472371531966,1.1847847897612984,61.49810655068643,8.114981065506864,4.925094672465679,63.423201223152105,711.2357991301483
2024-11-01,17.506040968040356,456.42543671226986,1.1847847897612984,49.03952459305542,7.9903952459305545,5.548023770347229,51.58754836340265,617.7964344479155
2024-11-02,19.46658105329823,414.957997387607,1.1847847897612984,59.80232624200722,8.098023262420073,5.009883687899639,61.81220992990686,698.5174468150542
2024-11-03,19.67811189940249,441.6845705222773,1.1847847897612984,59.9516719599593,8.099516719599594,5.002416402002035,61.95408836196133,699.6375396996948
2024-11-04,20.26806164320703,516.922022523013,1.1847847897612984,62.77576712455791,8.127757671245579,4.861211643772105,64.63697876833001,720.8182534341843
2024-11-05,18.517239496939013,593.1769418366835,1.1847847897612984,47.911387510152224,7.979113875101522,5.604430624492389,50.51581813464461,609.3354063261418
2024-11-06,18.695777728282376,740.0851538691998,1.1847847897612984,47.16135442932213,7.971613544293222,5.6419322785338935,49.803286707856024,603.710158219916
2024-11-07,22.141558170609038,558.3559322547596,1.1847847897612984,56.09514871278614,8.060951487127861,5.195242564360694,58.29039127714683,670.713615345896
2024-11-08,16.135579731816918,385.9063681739081,1.1847847897612984,44.55769074270959,7.945576907427096,5.77211546286452,47.32980620557411,584.182680570322
2024-11-09,17.51450306607623,495.9775137726431,1.1847847897612984,49.86735325642956,7.998673532564296,5.506632337178522,52.37398559360808,624.0051494232216
2024-11-10,20.604964952430848,508.7066258097396,1.1847847897612984,60.03608159068145,8.100360815906814,4.998195920465928,62.03427751114737,700.2706119301108
2024-11-11,18.265921552562943,419.21967284491257,1.1847847897612984,61.65968274335239,8.116596827433524,4.917015862832381,63.57669860618478,712.447620575143
2024-11-12,19.821881683501534,476.2680961428292,1.1847847897612984,53.579320048775195,8.035793200487753,5.321033997561241,55.90035404633643,651.8449003658139
2024-11-13,17.467643734821337,580.6608345792422,1.1847847897612984,40.674027364232956,7.906740273642329,5.966298631788352,43.64032599602131,555.0552052317471
2024-11-14,16.00120498494257,552.2621423413752,1.1847847897612984,51.82993571356012,8.018299357135602,5.408503214321994,54.23843892788211,638.7245178517009
2024-11-15,18.18678972928812,417.32881440505423,1.1847847897612984,59.362391057413085,8.09362391057413,5.031880447129346,61.39427150454243,695.2179329305982
2024-11-16,18.813020883760007,520.4849604946783,1.1847847897612984,61.93005231436,8.1193005231436,4.903497384282,63.833549698641995,714.4753923577
2024-11-17,15.575522848896126,303.83632108102637,1.1847847897612984,48.72020445981703,7.98720204459817,5.563989777009148,51.28419423682618,615.4015334486278
2024-11-18,15.0,582.2503305771523,1.1847847897612984,35.0156566968117,7.850156566968117,6.249217165159415,38.26487386197112,512.6174252260878
2024-11-19,16.404489933553588,576.5111904677326,1.1847847897612984,56.25162873567037,8.062516287356704,5.187418563216481,58.43904729888686,671.8872155175279
2024-11-20,18.336447066807054,386.76650850583854,1.1847847897612984,62.99319659262246,8.129931965926225,4.850340170368877,64.84353676299133,722.4489744446685
2024-11-21,18.30609075216853,453.01998767833754,1.1847847897612984,51.50804863449255,8.015080486344926,5.424597568275372,53.93264620276793,636.3103647586942
2024-11-22,18.22673394182248,585.3618227140352,1.1847847897612984,60.721472473281,8.10721472473281,4.96392637633595,62.68539884961695,705.4110435496075
2024-11-23,16.576245698479802,286.13943248904224,1.1847847897612984,47.67464545302691,7.976746454530269,5.616267727348655,50.29091318037556,607.5598408977019
2024-11-24,16.67064197412245,719.7078585574686,1.1847847897612984,48.317146185586466,7.983171461855864,5.584142690720677,50.90128887630714,612.3785963918986
2024-11-25,17.444832984405124,372.45268900674904,1.1847847897612984,54.855669961204214,8.048556699612043,5.257216501939789,57.112886463144,661.4175247090316
2024-11-26,18.488004711087015,551.0586604055192,1.1847847897612984,52.22693942117927,8.022269394211794,5.388653028941037,54.6155924501203,641.7020456588446
2024-11-27,16.580619201813043,575.6826904931762,1.1847847897612984,51.70944859291686,8.017094485929169,5.414527570354156,54.12397616327102,637.8208644468764
2024-11-28,15.651068334145583,542.9972839876307,1.1847847897612984,53.53659464646013,8.035365946464601,5.323170267676993,55.85976491413713,651.524459848451
2024-11-29,15.39282771306333,561.2940459629921,1.1847847897612984,49.25240560754541,7.992524056075454,5.537379719622729,51.78978532716814,619.3930420565906
2024-11-30,16.246953306094564,678.0672978090735,1.1847847897612984,41.20686015957446,7.912068601595744,5.939656992021277,44.14651715159574,559.0514511968084
2024-12-01,15.815842124919854,559.0750599317755,1.1847847897612984,47.0754792398371,7.970754792398371,5.646226038008145,49.721705277845246,603.0660942987784
2024-12-02,17.816241462057203,518.9357963687789,1.1847847897612984,56.78822390233791,8.06788223902338,5.160588804883105,58.948812707221016,675.9116792675343
2024-12-03,15.845178042643397,486.30402550281826,1.1847847897612984,52.42658213821762,8.024265821382176,5.378670893089119,54.805253031306734,643.1993660366321
2024-12-04,15.0,592.412999320025,1.1847847897612984,54.829299206873564,8.048292992068735,5.258535039656322,57.08783424652988,661.2197440515517
2024-12-05,17.078285038338333,446.87564812670325,1.1847847897612984,44.559120787293075,7.945591207872931,5.7720439606353455,47.331164747928426,584.193405904698
2024-12-06,15.621699212280504,422.5325755776514,1.1847847897612984,52.97588171146168,8.029758817114617,5.351205914426916,55.327087625888595,647.3191128359626
2024-12-07,17.33204520552352,367.722057358244,1.1847847897612984,63.74608337779339,8.137460833777935,4.8126958311103305,65.55877920890373,728.0956253334505
2024-12-08,15.339101788857528,277.20980312452946,1.1847847897612984,51.15920848381058,8.011592084838107,5.442039575809471,53.601248059620055,633.6940636285793
2024-12-09,15.80666946475847,433.8205285513299,1.1847847897612984,43.813884198762295,7.938138841987623,5.809305790061885,46.62318998882418,578.6041314907172
2024-12-10,15.375929866358877,453.1930467850847,1.1847847897612984,57.22359275205477,8.072235927520548,5.1388203623972615,59.36241311445204,679.1769456404108
2024-12-11,16.450078994210752,742.0541572412225,1.1847847897612984,50.915685340243826,8.009156853402438,5.454215732987809,53.36990107323163,631.8676400518286
2024-12-12,17.09242848718225,428.08206015669185,1.1847847897612984,51.30900644959141,8.013090064495914,5.43454967752043,53.74355612711184,634.8175483719356
2024-12-13,17.188463556677476,410.1773430864988,1.1847847897612984,59.87303692785557,8.098730369278556,5.006348153607221,61.87938508146279,699.0477769589168
2024-12-14,15.268442369930362,452.59368876403806,1.1847847897612984,45.3808187642011,7.953808187642011,5.730959061789945,48.11177782599105,590.3561407315083
2024-12-15,15.582080842323307,522.9179726448274,1.1847847897612984,41.32236154435667,7.913223615443567,5.933881922782167,44.25624346713883,559.917711582675
2024-12-16,15.0,328.438126750001,1.1847847897612984,56.273373578235116,8.062733735782352,5.186331321088244,58.45970489932336,672.0503018367634
2024-12-17,15.0,439.9722201881438,1.1847847897612984,49.61036365819904,7.99610363658199,5.519481817090048,52.12984547528909,622.0777274364928
2024-12-18,15.359507131587343,383.4752027209739,1.1847847897612984,52.38626632434042,8.023862663243404,5.380686683782979,54.766953008123394,642.8969974325531
2024-12-19,15.975810455077315,682.9693246512466,1.1847847897612984,43.92478410335011,7.9392478410335015,5.8037607948324945,46.728544898182605,579.4358807751258
2024-12-20,16.451248533251814,477.9870801409898,1.1847847897612984,47.23584211931868,7.972358421193187,5.638207894034066,49.87405001335275,604.2688158948902
2024-12-21,16.058583776338864,583.1316181541764,1.1847847897612984,52.759170785539645,8.027591707855397,5.362041460723018,55.121212246262665,645.6937808915472
2024-12-22,15.0,536.1474603455406,1.1847847897612984,37.324865777221234,7.873248657772212,6.133756711138938,40.45862248836017,529.9364933291592
2024-12-23,16.09973420341529,530.6290199416503,1.1847847897612984,44.15428545730454,7.941542854573045,5.792285727134773,46.94657118443931,581.157140929784
2024-12-24,15.763984380028102,649.2480896301398,1.1847847897612984,48.69977543133282,7.986997754313328,5.5650112284333595,51.26478665976617,615.2483157349961
2024-12-25,15.0,366.3312610638869,1.1847847897612984,50.495606949856466,8.004956069498565,5.475219652507176,52.970826602363644,628.7170521239235
2024-12-26,17.296509365292977,441.19791574438807,1.1847847897612984,51.91073574472273,8.019107357447227,5.404463212763863,54.31519895748659,639.3305180854204
2024-12-27,15.258080806652474,640.4351040961526,1.1847847897612984,52.004521955748906,8.020045219557488,5.399773902212555,54.40429585796146,640.0339146681167
2024-12-28,16.388808419872618,554.9982527369109,1.1847847897612984,50.0067613103139,8.00006761310314,5.499661934484305,52.5064232447982,625.0507098273542
2024-12-29,15.0,543.0097261042918,1.1847847897612984,35.670435014218484,7.856704350142185,6.216478249289076,38.88691326350756,517.5282626066387
2024-12-30,18.96872922828566,422.39220652470937,1.1847847897612984,52.814439684153584,8.028144396841537,5.359278015792321,55.173717699945904,646.1082976311518
2024-12-31,15.0,505.88025834341073,1.1847847897612984,45.59981139874634,7.955998113987463,5.720009430062683,48.31982082880902,591.9985854905975
